,SPATIAL_ID,greenness_mean,greenness_median,greenness_std
535,16cdd66a-7212-4531-bb09-0b262ce0014b,435.74160404496837,438.3089599609375,108.11897403033767
536,2711aaf3-bbf6-43a5-aea0-513f3bf28c7f,426.7006882105292,437.96661376953125,120.49436738762506
537,c20b13a3-ac21-44d5-917a-f8a173ddfa80,466.0206442104924,462.8712615966797,78.18346904684654
538,4d866648-2b94-4389-9c17-ecd91c249b82,472.84525400184725,466.19834899902344,100.97283317582114
539,90e0f92d-e458-46ae-97c4-e6f076583045,329.6688047198331,339.65179443359375,83.35296903374667
540,304c9d5d-45ff-4430-af69-158b61fa053c,418.11520690473105,395.69654846191406,165.4628740117062
541,f8a182a2-df19-4af6-918e-570b45d76ea9,351.60158548546184,344.56109619140625,104.76998422818245
542,4738e8f4-badf-4047-8e20-7bfc8d6c729c,412.60460251834877,413.0245056152344,98.25505860046033
543,dcb96aa8-16f6-41e3-817a-882dcea71f07,346.0475168296759,340.82379150390625,105.10853271404491
544,e0cc7ce1-3874-49ef-a016-b308963a2960,808.4327321194712,792.9932861328125,234.06702844345418
545,957f8eee-6a4a-4a01-9394-80a02a8c9805,481.35431553136107,477.3122863769531,96.73007802907813
546,4c902c24-762f-489e-853a-64fc73ec1709,478.3908580638744,475.9883575439453,83.93285800708324
547,420108c3-c847-4f34-b3ae-d3c38bb03bf6,442.7053255768957,449.60060119628906,98.03502789055611
548,662f95a4-e1c7-4359-b3c1-48ff1c75a658,346.8989780546685,346.3262939453125,110.40654932688656
549,0905b284-14a5-41a0-a0e5-b11148697663,382.45868432105004,382.2297058105469,112.57681087683127
550,57a5fbc8-52b7-430f-a0d0-fdd3f607144a,320.37530534729046,286.81329345703125,158.36301593048591
551,f696f380-eec8-4d29-b925-59b96da7b265,271.7127289444172,268.7721862792969,81.25458644326777
552,929c308d-2bd6-4d79-b946-3e918cbb3613,315.3604410029584,311.8183898925781,111.4272001967091
553,4b44c922-cd2b-4b08-86d2-5ea968d0978b,393.0912625994001,391.6480407714844,77.46220621003705
554,89502bb6-659e-4d46-b4ff-9f8090e475a0,486.7331020247652,475.9825134277344,125.90618258251995
555,fff10de4-3149-4bc9-acd4-01dcb6ef2af9,457.8540107128667,457.0939483642578,81.40578028654808
556,65ce99e2-6de4-4162-b0b9-bf431e7f7ea7,464.870077659539,459.3150939941406,82.78267826397382
557,97f768e6-ab40-472c-b408-89938e61ecd0,461.16747415257464,463.3617858886719,64.10649967584014
558,0e898ef7-d50c-4304-992e-0477fcae99d3,489.90146080422517,484.75640869140625,83.14530055448701
559,45620252-0830-42e3-b822-1a47fb9ca5c4,473.1244677734375,474.0042419433594,91.15590213222956
560,e9af5523-883b-42a0-99d7-f85c1fcc2e25,488.2157556012301,484.63238525390625,120.66652858651874
561,bfa8f71a-e8fc-4f09-951e-eb637814b651,540.3447895963427,544.4013061523438,112.54632880542002
562,04dcabee-c6fa-4be1-bcf8-6adbfd7bd2c4,514.8648221842448,512.1961059570312,92.08500281164784
563,506af19d-4601-482a-96a3-16afb2ac360a,560.6035810198102,571.4808959960938,113.1834894565716
564,2147eceb-2eaa-4e16-896a-72b638a66598,356.48223314232587,340.89366149902344,98.85844998275518
565,1dd86cb0-8d8a-48a1-b3bb-4d3f68a63e64,412.85335139224406,415.35655212402344,76.76770643296076
566,f2b19c59-9112-4605-a41c-29fd7137db11,357.4677016221549,358.0759582519531,111.36330751859437
567,88530b4e-247b-4b88-95af-fc3bb70ff1d2,392.22874121908035,362.510009765625,161.54570599210774
568,4b313184-b0e9-48c8-ba30-11c7b2258ac4,391.14729273458397,389.90350341796875,96.34783910944968
569,c44eb910-895e-44b2-9b9e-e8aab5a131e6,740.1034429953517,732.9483032226562,186.14051822580902
570,f74e5aaf-1de6-40e3-a05e-1992cdf5e868,561.2112949333064,550.0715942382812,140.2422006592791
571,eaabaa91-a37b-432a-92c2-f5c35bb1d5f0,734.3677836435284,715.9774475097656,213.68555114851443
572,e267c426-3792-4572-885b-6eab1f1cd78b,809.4729737422927,780.8864135742188,212.60821880351705
573,b87b1630-df46-4e29-a240-fac08e9a26b9,550.0238330317478,530.4852905273438,154.1487273950509
574,67034ab1-0881-474d-ab38-4f06fc03983d,535.0120777851827,520.3353881835938,134.62483328209262
575,7c62b68c-c960-47db-bc4d-d541be8d0dd5,443.9166097776139,416.989990234375,162.78011699399605
576,2729b07e-4e0d-41d1-924a-24523fbc1b77,399.8096142430459,330.02764892578125,209.22880664718133
577,78ab826d-7f07-4d36-97c6-b150dc09e2b1,286.50938360071393,265.0049133300781,124.84115151662114
578,39ee3ec6-f29f-42e3-a56a-180e44624573,350.2864986530321,318.73968505859375,161.32690539731064
579,6f3e0390-7278-43ad-ab21-c9615402bfae,479.6439064483554,467.37298583984375,124.64390794131815
580,2a288ea1-4254-433d-b4fd-5e945d39faae,448.40475461713294,464.25140380859375,139.84895446809097
581,33feda5c-3280-4a2e-a012-551940992b15,435.61738217105255,418.71141052246094,135.038350118681
582,aa6d6b50-134e-4f5b-9f9f-1e06ee90a74c,348.38180881388047,357.9749450683594,110.23641908254311
